
Timeout                                  :5
Think Time                               :4
Number of Requests                       :300
Number of User                           :10
DBMS Service Mean Time                   :1
Web Server Service Mean Time             :0.75
Round Robin Quantum Time                 :0.3
Interarrival Mean Time                   :0.05
Web Cores                                :8
Web Queue Size                           :100
Departure Probaility of web              :50
DBMS Cores                               :4
DBMS Queue Size                          :100
Probability Type                         :1
------------------------------------------------------------------------------------------------------------------------------------------------------
simTime				Request ID				Event_type				Queue Size				Server Type				Next station
2.51682				81.00000				Departure				NA				Web Server				Client Station				
2.51682				15.00000				Departure				NA				Web Server				Client Station				
2.51682				93.00000				Departure				NA				Web Server				Client Station				
2.51682				28.00000				Departure				NA				Web Server				Client Station				
2.51682				85.00000				Departure				0				Web Server				DBMS Server				
2.55043				119.00000				Scheduling				45				Web Server				Web Server				
2.55043				22.00000				Scheduling				45				Web Server				Web Server				
2.55043				136.00000				Scheduling				45				Web Server				Web Server				
2.55043				71.00000				Departure				NA				Web Server				Client Station				
2.55043				74.00000				Departure				NA				Web Server				Client Station				
2.55043				149.00000				Departure				0				Web Server				DBMS Server				
2.55043				66.00000				Departure				NA				Web Server				Client Station				
2.55043				139.00000				Scheduling				42				Web Server				Web Server				
2.55043				145.00000				Departure				0				Web Server				DBMS Server				
2.55043				117.00000				Scheduling				42				Web Server				Web Server				
2.55043				73.00000				Departure				1				Web Server				DBMS Server				
2.55043				135.00000				Departure				NA				Web Server				Client Station				
2.55043				60.00000				Departure				2				Web Server				DBMS Server				
2.55043				31.00000				Departure				3				Web Server				DBMS Server				
2.66508				145.00000				Arrival					41				DBMS Server				Web Server				
2.66508				73.00000				Arrival					41				DBMS Server				Web Server				
2.66508				60.00000				Arrival					41				DBMS Server				Web Server				
2.66508				31.00000				Arrival					41				DBMS Server				Web Server				
2.67124				10.00000				Arrival					41				DBMS Server				Web Server				
2.72352				60.00000				Departure				0				Web Server				DBMS Server				
2.72618				145.00000				Departure				NA				Web Server				Client Station				
2.72618				107.00000				Departure				NA				Web Server				Client Station				
2.72618				144.00000				Departure				0				Web Server				DBMS Server				
2.76294				76.00000				Scheduling				39				Web Server				Web Server				
2.76294				10.00000				Departure				1				Web Server				DBMS Server				
2.76294				49.00000				Departure				NA				Web Server				Client Station				
2.76294				97.00000				Departure				2				Web Server				DBMS Server				
2.76878				149.00000				Arrival					38				DBMS Server				Web Server				
2.76878				10.00000				Arrival					38				DBMS Server				Web Server				
2.76878				97.00000				Arrival					38				DBMS Server				Web Server				
2.82351				144.00000				Arrival					38				DBMS Server				Web Server				
2.84432				60.00000				Arrival					38				DBMS Server				Web Server				
2.85043				73.00000				Scheduling				38				Web Server				Web Server				
2.85043				31.00000				Scheduling				38				Web Server				Web Server				
2.85043				47.00000				Departure				NA				Web Server				Client Station				
2.85043				5.00000				Departure				0				Web Server				DBMS Server				
2.85043				30.00000				Scheduling				37				Web Server				Web Server				
2.91521				144.00000				Departure				0				Web Server				DBMS Server				
2.93603				60.00000				Departure				0				Web Server				DBMS Server				
2.97546				10.00000				Departure				1				Web Server				DBMS Server				
2.99659				144.00000				Arrival					37				DBMS Server				Web Server				
2.99659				10.00000				Arrival					37				DBMS Server				Web Server				
3.01741				60.00000				Arrival					37				DBMS Server				Web Server				
3.04240				149.00000				Departure				NA				Web Server				Client Station				
3.04240				21.00000				Scheduling				36				Web Server				Web Server				
3.06294				97.00000				Scheduling				36				Web Server				Web Server				
3.12772				144.00000				Departure				NA				Web Server				Client Station				
3.12772				103.00000				Scheduling				35				Web Server				Web Server				
3.13747				52.00000				Departure				0				Web Server				DBMS Server				
3.14854				60.00000				Departure				NA				Web Server				Client Station				
3.14854				106.00000				Scheduling				34				Web Server				Web Server				
3.15043				45.00000				Scheduling				34				Web Server				Web Server				
3.18797				10.00000				Departure				NA				Web Server				Client Station				
3.18797				24.00000				Scheduling				33				Web Server				Web Server				
3.19900				85.00000				Arrival					33				DBMS Server				Web Server				
3.24413				20.00000				Departure				0				Web Server				DBMS Server				
3.34832				5.00000				Arrival					33				DBMS Server				Web Server				
3.34935				6.00000				Departure				0				Web Server				DBMS Server				
3.36294				111.00000				Scheduling				33				Web Server				Web Server				
3.41692				17.00000				Departure				NA				Web Server				Client Station				
3.41692				68.00000				Scheduling				32				Web Server				Web Server				
3.42772				64.00000				Scheduling				32				Web Server				Web Server				
3.48440				52.00000				Arrival					32				DBMS Server				Web Server				
3.48797				85.00000				Scheduling				32				Web Server				Web Server				
3.54413				5.00000				Scheduling				32				Web Server				Web Server				
3.57636				4.00000				Departure				0				Web Server				DBMS Server				
3.59459				20.00000				Arrival					32				DBMS Server				Web Server				
3.64300				146.00000				Departure				NA				Web Server				Client Station				
3.64300				23.00000				Scheduling				31				Web Server				Web Server				
3.64415				140.00000				Departure				NA				Web Server				Client Station				
3.64415				2.00000				Scheduling				30				Web Server				Web Server				
3.66294				56.00000				Scheduling				30				Web Server				Web Server				
3.72772				130.00000				Scheduling				30				Web Server				Web Server				
3.72772				52.00000				Scheduling				30				Web Server				Web Server				
3.80970				6.00000				Arrival					30				DBMS Server				Web Server				
3.87167				96.00000				Departure				0				Web Server				DBMS Server				
3.87636				20.00000				Scheduling				30				Web Server				Web Server				
3.88740				4.00000				Arrival					30				DBMS Server				Web Server				
3.93011				128.00000				Departure				NA				Web Server				Client Station				
3.93011				125.00000				Scheduling				29				Web Server				Web Server				
3.93264				42.00000				Departure				NA				Web Server				Client Station				
3.93264				133.00000				Scheduling				28				Web Server				Web Server				
3.94415				86.00000				Scheduling				28				Web Server				Web Server				
4.02043				7.00000				Departure				0				Web Server				DBMS Server				
4.02772				6.00000				Scheduling				28				Web Server				Web Server				
4.13493				13.00000				Departure				0				Web Server				DBMS Server				
4.17636				4.00000				Scheduling				28				Web Server				Web Server				
4.20867				119.00000				Departure				NA				Web Server				Client Station				
4.20867				139.00000				Scheduling				27				Web Server				Web Server				
4.23011				90.00000				Scheduling				27				Web Server				Web Server				
4.23264				92.00000				Scheduling				27				Web Server				Web Server				
4.31162				73.00000				Departure				0				Web Server				DBMS Server				
4.31843				96.00000				Arrival					27				DBMS Server				Web Server				
4.32772				22.00000				Scheduling				27				Web Server				Web Server				
4.38219				117.00000				Departure				NA				Web Server				Client Station				
4.38219				30.00000				Scheduling				26				Web Server				Web Server				
4.39467				31.00000				Departure				0				Web Server				DBMS Server				
4.40200				136.00000				Departure				NA				Web Server				Client Station				
4.40200				97.00000				Scheduling				25				Web Server				Web Server				
4.48010				7.00000				Arrival					25				DBMS Server				Web Server				
4.53011				76.00000				Scheduling				25				Web Server				Web Server				
4.56637				73.00000				Arrival					25				DBMS Server				Web Server				
4.60362				21.00000				Departure				NA				Web Server				Client Station				
4.60362				45.00000				Scheduling				24				Web Server				Web Server				
4.61162				96.00000				Scheduling				24				Web Server				Web Server				
4.61541				103.00000				Departure				NA				Web Server				Client Station				
4.61541				68.00000				Scheduling				23				Web Server				Web Server				
4.65504				111.00000				Departure				NA				Web Server				Client Station				
4.65504				85.00000				Scheduling				22				Web Server				Web Server				
4.66464				106.00000				Departure				NA				Web Server				Client Station				
4.66464				23.00000				Scheduling				21				Web Server				Web Server				
4.66827				13.00000				Arrival					21				DBMS Server				Web Server				
4.68538				31.00000				Arrival					21				DBMS Server				Web Server				
4.70200				7.00000				Scheduling				21				Web Server				Web Server				
4.71432				56.00000				Departure				0				Web Server				DBMS Server				
4.75333				64.00000				Departure				NA				Web Server				Client Station				
4.75333				130.00000				Scheduling				20				Web Server				Web Server				
4.83011				73.00000				Scheduling				20				Web Server				Web Server				
4.84839				52.00000				Departure				0				Web Server				DBMS Server				
4.85903				5.00000				Departure				NA				Web Server				Client Station				
4.85903				125.00000				Scheduling				19				Web Server				Web Server				
4.90362				24.00000				Scheduling				19				Web Server				Web Server				
4.91129				2.00000				Departure				0				Web Server				DBMS Server				
